Scientific.Name,Longitude,Latitude
Pomacanthus semicirculatus,115.17265,-21.315
Pomacanthus semicirculatus,115.2097,-21.3021
Pomacanthus semicirculatus,114.9396,-21.589
Pomacanthus semicirculatus,115.53468,-20.34561
Pomacanthus semicirculatus,115.52425,-20.311
Pomacanthus semicirculatus,113.88905,-22.05046
Pomacanthus semicirculatus,115.17565,-20.60278
Pomacanthus semicirculatus,115.19398,-20.8865
Pomacanthus semicirculatus,114.14131,-21.79397
Pomacanthus semicirculatus,114.76728,-21.50996
Pomacanthus semicirculatus,114.99523,-21.39129
Pomacanthus semicirculatus,114.8631,-21.57758
Pomacanthus semicirculatus,113.75168,-22.36148
Pomacanthus semicirculatus,115.01544,-21.39742
Pomacanthus semicirculatus,115.58116,-20.38769
Pomacanthus semicirculatus,114.37934,-21.62532
Pomacanthus semicirculatus,115.30126,-20.322
Pomacanthus semicirculatus,115.28701,-20.53235
Pomacanthus semicirculatus,115.22931,-20.81976
Pomacanthus semicirculatus,115.58067,-20.57063
Pomacanthus semicirculatus,115.37592,-20.151
Pomacanthus semicirculatus,114.7808,-21.55143
Pomacanthus semicirculatus,115.35904,-20.211
Pomacanthus semicirculatus,114.66246,-21.57197
Pomacanthus semicirculatus,114.32933,-21.67213
Pomacanthus semicirculatus,114.15549,-21.78084
Pomacanthus semicirculatus,114.15842,-21.7788
Pomacanthus semicirculatus,114.36917,-21.63125
Pomacanthus semicirculatus,113.69625,-22.7788
Pomacanthus semicirculatus,114.30701,-21.69183
Pomacanthus semicirculatus,115.54465,-20.3517
Pomacanthus semicirculatus,115.56441,-20.50507
Pomacanthus semicirculatus,115.46988,-20.255
Pomacanthus semicirculatus,115.47426,-21.23208
Pomacanthus semicirculatus,115.30622,-20.331
Pomacanthus semicirculatus,113.70711,-22.4455
Pomacanthus semicirculatus,113.7695,-23.26862
Pomacanthus semicirculatus,114.34541,-21.65725
Pomacanthus semicirculatus,115.22048,-20.295
Pomacanthus semicirculatus,114.15354,-21.78292
Pomacanthus semicirculatus,114.97619,-21.39784
Pomacanthus semicirculatus,115.30709,-20.352
Pomacanthus semicirculatus,113.87042,-22.1198
Pomacanthus semicirculatus,113.63027,-22.68148
Pomacanthus semicirculatus,113.76133,-22.3407
Pomacanthus semicirculatus,114.34093,-21.66088
Pomacanthus semicirculatus,113.7498,-23.17435
Pomacanthus semicirculatus,115.34271,-20.17553
Pomacanthus semicirculatus,114.71112,-21.56118
Pomacanthus semicirculatus,113.63719,-22.69678
Pomacanthus semicirculatus,116.55,-20.4603
Pomacanthus semicirculatus,115.00629,-21.39334
Pomacanthus semicirculatus,114.59087,-21.70352
Pomacanthus semicirculatus,114.11116,-21.79682
Pomacanthus semicirculatus,114.97599,-21.34062
Pomacanthus semicirculatus,114.88738,-21.48864
Pomacanthus semicirculatus,115.36173,-20.194
Pomacanthus semicirculatus,115.21961,-21.30444
Pomacanthus semicirculatus,113.77368,-23.45692
Pomacanthus semicirculatus,114.61296,-21.58816
Pomacanthus semicirculatus,113.73891,-23.11951
Pomacanthus semicirculatus,115.16563,-20.58103
Pomacanthus semicirculatus,114.36463,-21.63458
Pomacanthus semicirculatus,115.46747,-20.44638
Pomacanthus semicirculatus,115.56504,-20.51542
Pomacanthus semicirculatus,115.59556,-20.41234
Pomacanthus semicirculatus,115.30805,-20.359
Pomacanthus semicirculatus,113.76882,-22.98855
Pomacanthus semicirculatus,114.3049,-21.69474
Pomacanthus semicirculatus,115.58404,-20.39332
Pomacanthus semicirculatus,115.47833,-21.23174
Pomacanthus semicirculatus,113.72921,-23.08415
Pomacanthus semicirculatus,145.54169,-14.54256
Pomacanthus semicirculatus,150.02503,-20.90011
